Absolute path,Relative path,Type
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0400.jpg,lab_1\dataset\bay_horse\0400.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0401.jpg,lab_1\dataset\bay_horse\0401.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0402.jpg,lab_1\dataset\bay_horse\0402.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0403.jpg,lab_1\dataset\bay_horse\0403.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0404.jpg,lab_1\dataset\bay_horse\0404.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0405.jpg,lab_1\dataset\bay_horse\0405.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0406.jpg,lab_1\dataset\bay_horse\0406.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0407.jpg,lab_1\dataset\bay_horse\0407.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0408.jpg,lab_1\dataset\bay_horse\0408.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0409.jpg,lab_1\dataset\bay_horse\0409.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0410.jpg,lab_1\dataset\bay_horse\0410.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0411.jpg,lab_1\dataset\bay_horse\0411.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0412.jpg,lab_1\dataset\bay_horse\0412.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0413.jpg,lab_1\dataset\bay_horse\0413.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0414.jpg,lab_1\dataset\bay_horse\0414.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0415.jpg,lab_1\dataset\bay_horse\0415.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0416.jpg,lab_1\dataset\bay_horse\0416.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0417.jpg,lab_1\dataset\bay_horse\0417.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0418.jpg,lab_1\dataset\bay_horse\0418.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0419.jpg,lab_1\dataset\bay_horse\0419.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0420.jpg,lab_1\dataset\bay_horse\0420.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0421.jpg,lab_1\dataset\bay_horse\0421.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0422.jpg,lab_1\dataset\bay_horse\0422.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0423.jpg,lab_1\dataset\bay_horse\0423.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0424.jpg,lab_1\dataset\bay_horse\0424.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0425.jpg,lab_1\dataset\bay_horse\0425.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0426.jpg,lab_1\dataset\bay_horse\0426.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0427.jpg,lab_1\dataset\bay_horse\0427.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0428.jpg,lab_1\dataset\bay_horse\0428.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0429.jpg,lab_1\dataset\bay_horse\0429.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0430.jpg,lab_1\dataset\bay_horse\0430.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0431.jpg,lab_1\dataset\bay_horse\0431.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0432.jpg,lab_1\dataset\bay_horse\0432.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0433.jpg,lab_1\dataset\bay_horse\0433.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0434.jpg,lab_1\dataset\bay_horse\0434.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0435.jpg,lab_1\dataset\bay_horse\0435.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0436.jpg,lab_1\dataset\bay_horse\0436.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0437.jpg,lab_1\dataset\bay_horse\0437.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0438.jpg,lab_1\dataset\bay_horse\0438.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0439.jpg,lab_1\dataset\bay_horse\0439.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0440.jpg,lab_1\dataset\bay_horse\0440.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0441.jpg,lab_1\dataset\bay_horse\0441.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0442.jpg,lab_1\dataset\bay_horse\0442.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0443.jpg,lab_1\dataset\bay_horse\0443.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0444.jpg,lab_1\dataset\bay_horse\0444.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0445.jpg,lab_1\dataset\bay_horse\0445.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0446.jpg,lab_1\dataset\bay_horse\0446.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0447.jpg,lab_1\dataset\bay_horse\0447.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0448.jpg,lab_1\dataset\bay_horse\0448.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0449.jpg,lab_1\dataset\bay_horse\0449.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0450.jpg,lab_1\dataset\bay_horse\0450.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0451.jpg,lab_1\dataset\bay_horse\0451.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0452.jpg,lab_1\dataset\bay_horse\0452.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0453.jpg,lab_1\dataset\bay_horse\0453.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0454.jpg,lab_1\dataset\bay_horse\0454.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0455.jpg,lab_1\dataset\bay_horse\0455.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0456.jpg,lab_1\dataset\bay_horse\0456.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0457.jpg,lab_1\dataset\bay_horse\0457.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0458.jpg,lab_1\dataset\bay_horse\0458.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0459.jpg,lab_1\dataset\bay_horse\0459.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0460.jpg,lab_1\dataset\bay_horse\0460.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0461.jpg,lab_1\dataset\bay_horse\0461.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0462.jpg,lab_1\dataset\bay_horse\0462.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0463.jpg,lab_1\dataset\bay_horse\0463.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0464.jpg,lab_1\dataset\bay_horse\0464.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0465.jpg,lab_1\dataset\bay_horse\0465.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0466.jpg,lab_1\dataset\bay_horse\0466.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0467.jpg,lab_1\dataset\bay_horse\0467.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0468.jpg,lab_1\dataset\bay_horse\0468.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0469.jpg,lab_1\dataset\bay_horse\0469.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0470.jpg,lab_1\dataset\bay_horse\0470.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0471.jpg,lab_1\dataset\bay_horse\0471.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0472.jpg,lab_1\dataset\bay_horse\0472.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0473.jpg,lab_1\dataset\bay_horse\0473.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0474.jpg,lab_1\dataset\bay_horse\0474.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0475.jpg,lab_1\dataset\bay_horse\0475.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0476.jpg,lab_1\dataset\bay_horse\0476.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0477.jpg,lab_1\dataset\bay_horse\0477.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0478.jpg,lab_1\dataset\bay_horse\0478.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0479.jpg,lab_1\dataset\bay_horse\0479.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0480.jpg,lab_1\dataset\bay_horse\0480.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0481.jpg,lab_1\dataset\bay_horse\0481.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0482.jpg,lab_1\dataset\bay_horse\0482.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0483.jpg,lab_1\dataset\bay_horse\0483.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0484.jpg,lab_1\dataset\bay_horse\0484.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0485.jpg,lab_1\dataset\bay_horse\0485.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0486.jpg,lab_1\dataset\bay_horse\0486.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0487.jpg,lab_1\dataset\bay_horse\0487.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0488.jpg,lab_1\dataset\bay_horse\0488.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0489.jpg,lab_1\dataset\bay_horse\0489.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0490.jpg,lab_1\dataset\bay_horse\0490.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0491.jpg,lab_1\dataset\bay_horse\0491.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0492.jpg,lab_1\dataset\bay_horse\0492.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0493.jpg,lab_1\dataset\bay_horse\0493.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0494.jpg,lab_1\dataset\bay_horse\0494.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0495.jpg,lab_1\dataset\bay_horse\0495.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0496.jpg,lab_1\dataset\bay_horse\0496.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0497.jpg,lab_1\dataset\bay_horse\0497.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0498.jpg,lab_1\dataset\bay_horse\0498.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0499.jpg,lab_1\dataset\bay_horse\0499.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0500.jpg,lab_1\dataset\bay_horse\0500.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0501.jpg,lab_1\dataset\bay_horse\0501.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0502.jpg,lab_1\dataset\bay_horse\0502.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0503.jpg,lab_1\dataset\bay_horse\0503.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0504.jpg,lab_1\dataset\bay_horse\0504.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0505.jpg,lab_1\dataset\bay_horse\0505.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0506.jpg,lab_1\dataset\bay_horse\0506.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0507.jpg,lab_1\dataset\bay_horse\0507.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0508.jpg,lab_1\dataset\bay_horse\0508.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0509.jpg,lab_1\dataset\bay_horse\0509.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0510.jpg,lab_1\dataset\bay_horse\0510.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0511.jpg,lab_1\dataset\bay_horse\0511.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0512.jpg,lab_1\dataset\bay_horse\0512.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0513.jpg,lab_1\dataset\bay_horse\0513.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0514.jpg,lab_1\dataset\bay_horse\0514.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0515.jpg,lab_1\dataset\bay_horse\0515.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0516.jpg,lab_1\dataset\bay_horse\0516.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0517.jpg,lab_1\dataset\bay_horse\0517.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0518.jpg,lab_1\dataset\bay_horse\0518.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0519.jpg,lab_1\dataset\bay_horse\0519.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0520.jpg,lab_1\dataset\bay_horse\0520.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0521.jpg,lab_1\dataset\bay_horse\0521.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0522.jpg,lab_1\dataset\bay_horse\0522.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0523.jpg,lab_1\dataset\bay_horse\0523.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0524.jpg,lab_1\dataset\bay_horse\0524.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0525.jpg,lab_1\dataset\bay_horse\0525.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0526.jpg,lab_1\dataset\bay_horse\0526.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0527.jpg,lab_1\dataset\bay_horse\0527.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0528.jpg,lab_1\dataset\bay_horse\0528.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0529.jpg,lab_1\dataset\bay_horse\0529.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0530.jpg,lab_1\dataset\bay_horse\0530.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0531.jpg,lab_1\dataset\bay_horse\0531.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0532.jpg,lab_1\dataset\bay_horse\0532.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0533.jpg,lab_1\dataset\bay_horse\0533.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0534.jpg,lab_1\dataset\bay_horse\0534.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0535.jpg,lab_1\dataset\bay_horse\0535.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0536.jpg,lab_1\dataset\bay_horse\0536.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0537.jpg,lab_1\dataset\bay_horse\0537.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0538.jpg,lab_1\dataset\bay_horse\0538.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0539.jpg,lab_1\dataset\bay_horse\0539.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0540.jpg,lab_1\dataset\bay_horse\0540.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0541.jpg,lab_1\dataset\bay_horse\0541.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0542.jpg,lab_1\dataset\bay_horse\0542.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0543.jpg,lab_1\dataset\bay_horse\0543.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0544.jpg,lab_1\dataset\bay_horse\0544.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0545.jpg,lab_1\dataset\bay_horse\0545.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0546.jpg,lab_1\dataset\bay_horse\0546.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0547.jpg,lab_1\dataset\bay_horse\0547.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0548.jpg,lab_1\dataset\bay_horse\0548.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0549.jpg,lab_1\dataset\bay_horse\0549.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0550.jpg,lab_1\dataset\bay_horse\0550.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0551.jpg,lab_1\dataset\bay_horse\0551.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0552.jpg,lab_1\dataset\bay_horse\0552.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0553.jpg,lab_1\dataset\bay_horse\0553.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0554.jpg,lab_1\dataset\bay_horse\0554.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0555.jpg,lab_1\dataset\bay_horse\0555.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0556.jpg,lab_1\dataset\bay_horse\0556.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0557.jpg,lab_1\dataset\bay_horse\0557.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0558.jpg,lab_1\dataset\bay_horse\0558.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0559.jpg,lab_1\dataset\bay_horse\0559.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0560.jpg,lab_1\dataset\bay_horse\0560.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0561.jpg,lab_1\dataset\bay_horse\0561.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0562.jpg,lab_1\dataset\bay_horse\0562.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0563.jpg,lab_1\dataset\bay_horse\0563.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0564.jpg,lab_1\dataset\bay_horse\0564.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0565.jpg,lab_1\dataset\bay_horse\0565.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0566.jpg,lab_1\dataset\bay_horse\0566.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0567.jpg,lab_1\dataset\bay_horse\0567.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0568.jpg,lab_1\dataset\bay_horse\0568.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0569.jpg,lab_1\dataset\bay_horse\0569.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0570.jpg,lab_1\dataset\bay_horse\0570.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0571.jpg,lab_1\dataset\bay_horse\0571.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0572.jpg,lab_1\dataset\bay_horse\0572.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0573.jpg,lab_1\dataset\bay_horse\0573.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0574.jpg,lab_1\dataset\bay_horse\0574.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0575.jpg,lab_1\dataset\bay_horse\0575.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0576.jpg,lab_1\dataset\bay_horse\0576.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0577.jpg,lab_1\dataset\bay_horse\0577.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0578.jpg,lab_1\dataset\bay_horse\0578.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0579.jpg,lab_1\dataset\bay_horse\0579.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0580.jpg,lab_1\dataset\bay_horse\0580.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0581.jpg,lab_1\dataset\bay_horse\0581.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0582.jpg,lab_1\dataset\bay_horse\0582.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0583.jpg,lab_1\dataset\bay_horse\0583.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0584.jpg,lab_1\dataset\bay_horse\0584.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0585.jpg,lab_1\dataset\bay_horse\0585.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0586.jpg,lab_1\dataset\bay_horse\0586.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0587.jpg,lab_1\dataset\bay_horse\0587.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0588.jpg,lab_1\dataset\bay_horse\0588.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0589.jpg,lab_1\dataset\bay_horse\0589.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0590.jpg,lab_1\dataset\bay_horse\0590.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0591.jpg,lab_1\dataset\bay_horse\0591.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0592.jpg,lab_1\dataset\bay_horse\0592.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0593.jpg,lab_1\dataset\bay_horse\0593.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0594.jpg,lab_1\dataset\bay_horse\0594.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0595.jpg,lab_1\dataset\bay_horse\0595.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0596.jpg,lab_1\dataset\bay_horse\0596.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0597.jpg,lab_1\dataset\bay_horse\0597.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0598.jpg,lab_1\dataset\bay_horse\0598.jpg,bay_horse
